,model,percentile,q_L_x_hist,q_O_x_hist,q_L_x_ssp245,q_O_x_ssp245,T_L_x_hist,T_O_x_hist,T_L_x_ssp245,T_O_x_ssp245
0,INM-CM4-8,1,0.013705581426620483,0.01576177030801773,0.015192272141575813,0.017169887199997902,297.1512145996094,298.5613708496094,298.95489501953125,299.9201965332031
1,INM-CM4-8,2,0.01377931423485279,0.015809619799256325,0.015267591923475266,0.017221683636307716,297.2591552734375,298.6205749511719,299.0597229003906,299.9807434082031
2,INM-CM4-8,5,0.013983135111629963,0.015927044674754143,0.015477611683309078,0.017348887398838997,297.5226135253906,298.7694396972656,299.3143310546875,300.1322021484375
3,INM-CM4-8,10,0.014269768260419369,0.01608208566904068,0.015742609277367592,0.017513863742351532,297.8602600097656,298.9730224609375,299.6402282714844,300.3375549316406
4,INM-CM4-8,15,0.01447230763733387,0.016213618218898773,0.01591210998594761,0.017650295048952103,298.1382751464844,299.14501953125,299.9117126464844,300.5102844238281
5,INM-CM4-8,25,0.01475432887673378,0.01642485521733761,0.016129113733768463,0.017870450392365456,298.61749267578125,299.4207763671875,300.38800048828125,300.7896728515625
6,INM-CM4-8,35,0.014894056133925915,0.01657426543533802,0.01619323343038559,0.018026160076260567,299.0574035644531,299.6409606933594,300.837646484375,301.01025390625
7,INM-CM4-8,45,0.014861437492072582,0.016685649752616882,0.01608080044388771,0.01813858188688755,299.5081481933594,299.8367004394531,301.3142395019531,301.2065124511719
8,INM-CM4-8,55,0.01464864145964384,0.016774961724877357,0.015781845897436142,0.01822694018483162,300.02203369140625,300.02734375,301.87017822265625,301.39837646484375
9,INM-CM4-8,65,0.014220175333321095,0.01685192435979843,0.015236436389386654,0.018298981711268425,300.6640625,300.2275695800781,302.5771179199219,301.59991455078125
10,INM-CM4-8,75,0.013480590656399727,0.0169181227684021,0.014310208149254322,0.018351852893829346,301.54718017578125,300.45550537109375,303.56341552734375,301.82672119140625
11,INM-CM4-8,85,0.012036141008138657,0.01696842908859253,0.012864170596003532,0.018361354246735573,302.9584655761719,300.7509460449219,305.1674499511719,302.11358642578125
12,INM-CM4-8,90,0.011452378705143929,0.016975998878479004,0.012446151115000248,0.018320687115192413,304.10614013671875,300.9611511230469,306.43310546875,302.319091796875
13,INM-CM4-8,95,0.010998079553246498,0.016941526904702187,0.012058882974088192,0.01821354404091835,305.8619079589844,301.3096008300781,308.3624267578125,302.6753234863281
14,INM-CM4-8,98,0.010806954465806484,0.01688532344996929,0.011993180960416794,0.01815176010131836,307.605224609375,301.83404541015625,310.2529296875,303.24981689453125
15,INM-CM4-8,99,0.010805347934365273,0.0169130377471447,0.012117380276322365,0.01826273277401924,308.5573425292969,302.3631896972656,311.24127197265625,303.8624572753906
