model,percentile,gamma,dT_O,dT_L_x,q_L_x
CNRM-ESM2-1,1,1.261394502241202,2.1114502,2.6633716740360867,0.01132235024124384
CNRM-ESM2-1,2,1.2582813500505203,2.1114502,2.656798408220441,0.011365342885255814
CNRM-ESM2-1,5,1.2506420069074973,2.1114502,2.6406683156132367,0.011471749283373356
CNRM-ESM2-1,10,1.2411419922901863,2.1114502,2.6206095078495126,0.011605899780988693
CNRM-ESM2-1,15,1.2353174885140157,2.1114502,2.608311358186416,0.011689168401062489
CNRM-ESM2-1,25,1.2335776595819294,2.1114502,2.604637796039797,0.011714193969964981
CNRM-ESM2-1,35,1.2463660508598418,2.1114502,2.6316398473612233,0.01153187733143568
CNRM-ESM2-1,45,1.2741508481575676,2.1114502,2.690306063172466,0.011148379184305668
CNRM-ESM2-1,55,1.3188732966412393,2.1114502,2.7847352859678045,0.010565035976469517
CNRM-ESM2-1,65,1.3831071955324354,2.1114502,2.9203619646284,0.009793194942176342
CNRM-ESM2-1,75,1.4627106591929744,2.1114502,3.088440713895138,0.008930732496082783
CNRM-ESM2-1,85,1.5540292227724604,2.1114502,3.281255313228756,0.008050162345170975
CNRM-ESM2-1,90,1.6036537643936946,2.1114502,3.3860350615598196,0.007613697554916143
CNRM-ESM2-1,95,1.6567145884176921,2.1114502,3.498070349057454,0.007175935432314873
CNRM-ESM2-1,98,1.7029856605342357,2.1114502,3.5957694135321443,0.006816456560045481
CNRM-ESM2-1,99,1.729562334492423,2.1114502,3.6518847370764935,0.006618679501116276
