,model,filename,download_url,opendap_url,r,i,p,f,Varient,period,Var,grid,timeStep,start,stop
0,CAS-ESM2-0,ps_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,http://esgf-data04.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/ps/gn/v20201228/ps_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,http://esgf-data04.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/ps/gn/v20201228/ps_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,1,1,1,1,r1i1p1f1,abrupt-4xCO2,ps,gn,mon,1,150
1,CAS-ESM2-0,ps_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,https://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/ps/gn/v20201228/ps_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,https://esg.lasg.ac.cn/thredds/dodsC/esg_dataroot/CMIP6/CMIP/CAS/CAS-ESM2-0/abrupt-4xCO2/r1i1p1f1/Amon/ps/gn/v20201228/ps_Amon_CAS-ESM2-0_abrupt-4xCO2_r1i1p1f1_gn_000101-015012.nc,1,1,1,1,r1i1p1f1,abrupt-4xCO2,ps,gn,mon,1,150
2,CAS-ESM2-0,ps_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/ps/gn/v20201227/ps_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/CAS/CAS-ESM2-0/historical/r1i1p1f1/Amon/ps/gn/v20201227/ps_Amon_CAS-ESM2-0_historical_r1i1p1f1_gn_185001-201412.nc,1,1,1,1,r1i1p1f1,historical,ps,gn,mon,1850,2014
3,CAS-ESM2-0,ps_Amon_CAS-ESM2-0_ssp245_r1i1p1f1_gn_201501-210012.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/CAS/CAS-ESM2-0/ssp245/r1i1p1f1/Amon/ps/gn/v20201228/ps_Amon_CAS-ESM2-0_ssp245_r1i1p1f1_gn_201501-210012.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/ScenarioMIP/CAS/CAS-ESM2-0/ssp245/r1i1p1f1/Amon/ps/gn/v20201228/ps_Amon_CAS-ESM2-0_ssp245_r1i1p1f1_gn_201501-210012.nc,1,1,1,1,r1i1p1f1,ssp245,ps,gn,mon,2015,2100
